loan_type,loan_amount_lakh,borrower_income_lakh,credit_score,tenure_months,default
Personal_NonPriority,1.31,7.06,727,240,0
Industry_NonPriority,1.37,5.74,566,12,0
Personal_NonPriority,2.16,7.26,637,24,0
Agriculture,3.32,9.65,672,36,0
Industry_Priority,1.37,10.87,721,24,0
Industry_NonPriority,2.41,3.19,752,36,0
Industry_NonPriority,2.28,7.09,704,36,0
Personal_NonPriority,2.76,7.58,733,60,0
Personal_NonPriority,1.67,4.45,690,12,0
Personal_Priority,0.94,7.64,724,24,0
Agriculture,1.23,8.44,721,120,0
Personal_NonPriority,2.0,9.56,669,120,0
Services_NonPriority,4.85,8.23,678,36,0
Industry_Priority,1.22,5.36,736,36,0
Industry_NonPriority,2.64,14.04,808,24,0
Services_NonPriority,1.34,10.49,772,120,0
Services_NonPriority,1.74,9.66,632,240,0
Industry_NonPriority,4.04,11.01,632,36,0
Services_Priority,2.57,8.73,667,120,0
Personal_NonPriority,0.77,11.86,705,36,0
Services_NonPriority,1.15,8.17,702,12,0
Industry_NonPriority,3.46,8.01,774,60,0
Services_Priority,1.77,9.91,777,36,0
Services_NonPriority,0.82,12.73,700,120,0
Services_Priority,1.0,12.54,686,60,0
Industry_Priority,2.48,9.78,731,240,0
Industry_NonPriority,2.96,9.55,763,36,0
Services_Priority,1.65,10.09,733,36,0
Services_NonPriority,7.19,10.96,674,36,0
Agriculture,2.67,11.9,663,36,0
Services_NonPriority,1.41,7.29,633,60,0
Services_Priority,1.0,11.95,711,120,0
Agriculture,0.91,9.03,737,24,0
Agriculture,1.99,9.95,744,240,0
Personal_NonPriority,1.21,12.15,769,60,0
Personal_NonPriority,4.44,10.24,788,120,0
Services_Priority,3.92,10.75,617,240,0
Services_NonPriority,2.38,6.83,724,60,0
Services_NonPriority,0.8,12.49,726,12,0
Personal_NonPriority,1.09,10.09,695,120,0
Personal_Priority,3.46,8.38,650,120,0
Services_NonPriority,1.16,11.3,786,24,0
Agriculture,3.19,15.76,664,12,0
Personal_Priority,2.16,4.49,568,24,0
Personal_NonPriority,1.68,5.59,701,36,0
Industry_NonPriority,1.07,16.06,685,240,0
Services_Priority,1.54,9.28,811,12,0
Agriculture,1.82,8.57,729,120,0
Services_NonPriority,3.02,7.65,681,120,0
Services_NonPriority,0.96,11.63,688,120,0
Personal_Priority,1.39,15.83,687,12,0
Personal_NonPriority,1.67,6.0,833,60,0
Agriculture,2.42,7.71,740,240,0
Services_Priority,0.94,6.95,615,24,0
Personal_NonPriority,0.74,10.2,685,12,0
Personal_Priority,2.44,11.67,698,120,0
Services_Priority,0.65,12.86,633,60,0
Industry_NonPriority,3.52,10.3,593,60,0
Personal_NonPriority,1.48,15.56,735,240,0
Agriculture,0.64,6.28,651,120,0
Personal_NonPriority,1.22,5.5,774,36,0
Services_NonPriority,2.04,12.41,700,36,0
Industry_Priority,1.18,8.37,671,24,0
Services_NonPriority,1.65,3.87,554,36,1
Personal_Priority,2.54,7.05,773,36,0
Industry_NonPriority,1.44,8.77,717,36,0
Services_NonPriority,0.93,6.06,673,240,0
Personal_NonPriority,1.36,4.96,646,12,0
Agriculture,3.8,7.38,795,60,0
Industry_NonPriority,4.47,4.81,636,120,0
Industry_NonPriority,0.48,9.91,677,60,0
Personal_Priority,3.13,2.17,734,60,0
Personal_Priority,1.89,8.27,787,36,0
Agriculture,2.83,9.56,687,240,0
Services_NonPriority,1.17,7.73,655,36,0
Industry_NonPriority,0.56,11.28,693,120,0
Industry_Priority,2.31,3.89,754,240,0
Personal_NonPriority,0.93,5.9,767,24,0
Personal_NonPriority,0.71,7.01,617,240,0
Industry_NonPriority,0.74,10.14,706,120,0
Services_Priority,2.33,8.66,613,60,0
Services_NonPriority,1.77,14.43,753,36,0
Services_Priority,2.6,5.58,725,240,0
Services_Priority,2.43,3.82,644,12,0
Services_NonPriority,1.26,13.37,792,36,0
Agriculture,1.56,3.71,720,120,0
Agriculture,1.2,10.05,713,120,0
Agriculture,1.43,5.06,689,24,0
Industry_Priority,0.91,1.79,699,12,0
Agriculture,2.06,6.88,677,120,0
Personal_NonPriority,3.1,10.7,655,36,0
Services_Priority,1.0,4.33,773,24,0
Agriculture,3.51,9.73,670,12,0
Services_Priority,1.74,10.29,668,60,0
Personal_NonPriority,1.88,4.18,692,60,0
Industry_NonPriority,0.59,7.32,785,120,0
Personal_Priority,0.55,12.73,767,12,0
Personal_NonPriority,1.77,9.95,676,120,0
Personal_Priority,2.61,7.22,773,120,0
Personal_Priority,1.09,9.25,706,36,0
Industry_Priority,4.43,5.94,649,12,0
Personal_Priority,2.53,11.34,671,240,0
Services_Priority,0.94,11.34,782,12,0
Services_NonPriority,1.66,8.36,824,60,0
Services_Priority,7.19,8.69,719,36,0
Industry_NonPriority,0.77,5.0,666,120,0
Agriculture,2.23,3.94,692,60,0
Industry_Priority,1.34,6.87,654,36,0
Industry_NonPriority,2.49,7.74,662,120,0
Personal_NonPriority,3.48,11.19,657,240,0
Personal_Priority,1.29,10.77,695,60,0
Services_NonPriority,3.18,8.55,707,36,0
Services_Priority,6.17,11.57,691,120,0
Agriculture,1.69,5.17,686,120,0
Agriculture,2.61,11.23,745,36,0
Services_Priority,1.14,5.63,686,60,0
Industry_Priority,1.65,11.72,690,24,0
Industry_Priority,1.46,7.96,689,60,0
Services_NonPriority,2.63,2.01,792,120,0
Agriculture,3.35,10.19,670,24,0
Industry_NonPriority,1.52,10.43,735,36,0
Personal_Priority,4.08,6.63,655,36,0
Industry_NonPriority,4.08,6.89,720,120,0
Industry_NonPriority,2.71,7.52,732,60,0
Services_Priority,1.19,2.22,765,36,0
Services_Priority,1.13,0.91,676,24,1
Services_NonPriority,1.0,11.9,633,60,0
Personal_NonPriority,2.88,5.53,652,36,0
Industry_Priority,0.79,13.57,757,60,0
Agriculture,2.44,12.11,824,60,0
Personal_NonPriority,0.85,12.7,750,60,0
Personal_Priority,2.67,6.05,624,60,0
Industry_NonPriority,1.64,3.17,748,120,0
Personal_Priority,3.62,4.74,643,120,0
Agriculture,3.23,6.66,679,24,0
Industry_NonPriority,3.85,0.88,711,60,0
Industry_NonPriority,3.91,6.57,721,36,0
Industry_Priority,1.77,7.39,703,36,0
Industry_NonPriority,0.81,4.12,663,60,0
Services_NonPriority,0.87,4.88,763,60,0
Industry_NonPriority,0.47,7.34,668,120,0
Agriculture,0.85,9.07,775,12,0
Industry_NonPriority,1.7,5.33,618,36,0
Services_NonPriority,1.16,8.88,712,12,0
Services_NonPriority,1.46,8.41,626,60,0
Services_NonPriority,2.19,8.14,649,240,0
Industry_Priority,1.36,6.04,669,60,0
Services_NonPriority,0.83,4.0,791,60,0
Services_NonPriority,1.58,13.09,778,12,0
Agriculture,0.95,9.89,752,60,0
Industry_NonPriority,1.38,11.02,701,60,0
Personal_Priority,3.64,7.75,711,12,0
Services_NonPriority,1.38,7.51,775,120,0
Industry_Priority,4.71,9.47,742,36,0
Industry_NonPriority,3.84,2.5,701,60,0
Personal_NonPriority,1.15,4.66,789,36,0
Services_NonPriority,0.84,5.61,748,240,0
Personal_NonPriority,1.58,6.64,714,24,0
Personal_NonPriority,3.25,5.36,672,12,0
Agriculture,1.21,9.0,667,240,0
Services_NonPriority,2.81,8.24,679,24,0
Industry_NonPriority,3.36,12.18,727,60,0
Personal_NonPriority,1.02,15.42,750,36,0
Services_Priority,1.08,4.21,613,60,0
Personal_NonPriority,2.5,8.44,583,60,0
Services_NonPriority,1.78,8.44,642,60,0
Services_NonPriority,1.08,7.96,675,12,0
Agriculture,1.32,4.75,771,120,0
Industry_Priority,1.56,5.25,683,36,0
Services_NonPriority,0.64,8.72,715,60,0
Agriculture,2.58,5.16,725,36,0
Personal_NonPriority,1.22,8.48,638,240,0
Agriculture,0.31,7.26,787,120,0
Services_NonPriority,1.6,8.42,660,36,0
Personal_Priority,1.04,5.14,793,120,0
Services_NonPriority,4.48,8.47,692,36,0
Services_NonPriority,1.15,5.36,679,120,0
Personal_Priority,0.84,8.48,633,12,0
Agriculture,2.21,12.02,711,36,0
Agriculture,1.1,8.78,835,36,0
Industry_NonPriority,1.02,8.97,724,60,0
Industry_NonPriority,2.21,10.45,716,24,0
Services_NonPriority,0.87,3.79,660,36,0
Industry_NonPriority,0.68,13.16,735,60,0
Industry_NonPriority,4.58,4.83,709,12,0
Personal_Priority,2.3,10.64,696,24,0
Agriculture,1.39,10.24,729,120,1
Personal_Priority,1.62,5.29,591,120,0
Personal_NonPriority,2.2,11.03,693,60,0
Personal_NonPriority,2.92,9.49,628,60,0
Personal_Priority,1.03,13.67,701,12,0
Industry_NonPriority,2.03,8.58,656,120,0
Personal_NonPriority,1.2,7.67,660,24,0
Industry_NonPriority,1.45,6.46,619,36,0
Agriculture,1.79,2.77,766,12,0
Agriculture,1.62,7.05,659,60,0
Industry_NonPriority,2.53,7.17,662,60,1
Personal_NonPriority,2.18,8.79,791,240,0
Services_NonPriority,0.66,3.73,734,24,0
Agriculture,0.72,7.28,577,120,0
Industry_Priority,1.3,9.73,783,60,0
Services_NonPriority,4.88,10.03,798,36,0
Personal_NonPriority,0.98,2.42,793,60,0
Services_NonPriority,1.44,10.12,740,120,0
Services_NonPriority,1.18,7.26,633,36,0
Agriculture,1.17,7.44,697,24,0
Personal_NonPriority,1.81,0.91,613,240,0
Services_NonPriority,3.77,12.48,648,36,0
Services_Priority,2.14,8.53,633,240,0
Services_NonPriority,1.0,3.41,662,120,0
Industry_Priority,8.49,9.13,709,60,1
Agriculture,1.71,9.03,673,12,0
Industry_Priority,1.15,11.67,670,36,0
Industry_Priority,3.8,7.07,682,60,0
Personal_Priority,1.23,8.04,789,36,0
Industry_NonPriority,4.41,6.07,829,24,0
Industry_NonPriority,0.97,9.79,672,36,0
Industry_NonPriority,3.84,5.65,720,12,0
Services_Priority,1.84,5.32,649,36,0
Agriculture,3.53,7.8,746,12,0
Services_NonPriority,5.09,4.32,671,120,0
Personal_Priority,0.82,12.81,657,60,0
Services_Priority,3.5,13.78,820,240,0
Personal_NonPriority,0.7,6.64,618,36,0
Services_NonPriority,0.87,3.84,552,120,0
Personal_NonPriority,1.01,9.01,744,60,0
Industry_NonPriority,2.2,6.55,677,60,0
Agriculture,1.66,11.52,661,60,0
Services_NonPriority,1.47,5.64,850,120,0
Industry_Priority,1.78,9.63,743,12,0
Industry_NonPriority,2.32,8.34,696,12,0
Agriculture,2.43,5.97,657,12,0
Personal_NonPriority,3.14,8.72,726,36,0
Agriculture,4.85,10.64,596,60,0
Personal_NonPriority,1.61,8.26,669,60,0
Personal_NonPriority,1.19,8.29,697,60,0
Industry_NonPriority,2.35,5.38,712,36,0
Services_NonPriority,0.82,11.43,691,60,0
Services_NonPriority,1.08,11.13,658,24,0
Personal_NonPriority,2.96,6.77,755,12,0
Industry_NonPriority,1.51,7.63,600,60,0
Services_NonPriority,0.79,12.24,683,60,0
Industry_NonPriority,0.67,4.6,668,60,0
Personal_NonPriority,1.68,9.81,760,36,0
Industry_NonPriority,3.23,6.32,672,240,0
Industry_NonPriority,3.2,13.33,726,120,0
Services_NonPriority,1.74,8.19,719,60,0
Personal_NonPriority,5.43,11.78,589,240,0
Industry_NonPriority,1.53,5.72,696,36,0
Industry_Priority,1.5,4.25,595,36,0
Industry_NonPriority,0.35,7.3,721,240,0
Personal_NonPriority,1.24,8.79,656,36,0
Services_NonPriority,2.71,6.47,771,36,0
Personal_NonPriority,4.16,10.27,689,12,0
Agriculture,0.99,7.37,653,24,1
Industry_NonPriority,2.15,1.76,771,24,0
Services_NonPriority,3.05,9.66,647,60,0
Personal_NonPriority,1.64,5.35,753,36,0
Agriculture,0.41,6.92,728,12,0
Personal_NonPriority,1.89,12.66,678,60,0
Industry_NonPriority,2.57,13.32,619,60,0
Industry_Priority,0.92,6.27,774,60,1
Services_Priority,1.4,9.73,730,120,0
Services_Priority,0.81,6.34,653,36,0
Industry_NonPriority,0.35,7.14,714,36,0
Agriculture,3.01,6.18,760,60,0
Industry_Priority,1.62,2.83,706,12,0
Personal_NonPriority,4.24,8.29,714,60,0
Agriculture,2.72,8.86,761,36,0
Services_Priority,1.32,5.99,792,36,0
Industry_NonPriority,1.55,11.26,692,36,0
Industry_NonPriority,2.29,6.69,619,24,0
Services_NonPriority,2.91,6.09,621,36,0
Industry_NonPriority,1.98,9.58,658,36,0
Services_NonPriority,3.16,3.37,643,240,0
Services_NonPriority,1.36,10.72,599,240,0
Agriculture,0.89,6.79,810,60,0
Industry_Priority,1.57,10.97,731,240,0
Industry_NonPriority,1.84,11.86,668,120,0
Personal_Priority,0.79,9.92,698,36,0
Services_NonPriority,0.73,5.56,592,60,0
Industry_NonPriority,2.13,4.25,769,24,0
Personal_Priority,1.28,3.7,583,60,0
Industry_Priority,1.47,11.31,730,12,0
Services_Priority,1.31,7.6,589,120,0
Industry_NonPriority,4.05,6.2,675,60,0
Industry_NonPriority,3.47,7.6,774,12,0
Industry_NonPriority,0.77,11.24,601,120,0
Industry_Priority,1.18,10.34,691,120,0
Services_NonPriority,2.71,9.32,737,120,0
Personal_NonPriority,2.34,9.91,727,120,0
Services_Priority,1.59,8.54,704,60,0
Industry_NonPriority,0.82,8.91,729,36,0
Personal_NonPriority,1.08,8.66,663,24,0
Personal_Priority,1.19,8.0,815,36,0
Industry_NonPriority,1.92,10.26,603,36,0
Agriculture,4.52,9.08,769,36,0
Services_NonPriority,1.08,5.36,711,60,0
Agriculture,0.88,9.59,737,24,0
Personal_NonPriority,1.52,8.74,747,24,1
Services_NonPriority,3.02,9.83,733,60,0
Services_NonPriority,0.68,7.69,651,12,0
Services_NonPriority,3.89,10.44,682,24,0
Industry_NonPriority,1.47,7.82,612,36,0
Industry_NonPriority,1.05,10.17,682,24,0
Personal_NonPriority,0.62,6.63,719,240,0
Personal_NonPriority,2.49,6.84,736,60,0
Industry_NonPriority,1.47,9.81,723,36,0
Personal_NonPriority,1.8,7.0,594,24,0
Industry_NonPriority,0.95,14.62,666,36,0
Industry_NonPriority,1.34,9.7,660,60,0
Industry_NonPriority,1.22,8.07,621,240,0
Industry_Priority,1.53,10.46,649,36,0
Agriculture,1.09,6.56,700,60,0
Services_Priority,0.65,10.77,784,24,0
Industry_NonPriority,8.37,10.69,642,60,1
Personal_Priority,0.72,11.76,632,24,0
Industry_NonPriority,1.81,6.68,664,24,0
Personal_NonPriority,0.56,4.33,720,60,0
Personal_Priority,0.49,6.17,773,24,0
Industry_NonPriority,1.73,7.16,694,60,0
Agriculture,1.81,13.0,613,240,0
Agriculture,3.47,14.59,626,36,0
Services_NonPriority,2.07,9.03,711,36,0
Industry_NonPriority,1.49,8.03,759,24,0
Services_NonPriority,0.92,6.95,808,36,0
Agriculture,4.0,10.47,629,60,0
Industry_NonPriority,2.84,14.57,708,36,0
Services_Priority,0.77,13.36,638,60,0
Services_Priority,1.67,11.41,646,60,0
Agriculture,1.77,11.37,641,12,0
Agriculture,1.32,10.5,679,60,0
Services_Priority,2.59,7.86,647,240,0
Agriculture,2.68,5.79,848,12,0
Personal_NonPriority,1.45,7.94,672,60,0
Services_Priority,1.38,9.27,759,60,0
Agriculture,4.0,3.64,660,60,0
Industry_Priority,2.85,7.54,833,36,0
Industry_NonPriority,1.7,5.52,720,120,0
Agriculture,0.61,11.04,750,60,0
Personal_NonPriority,2.0,6.35,664,36,0
Personal_NonPriority,2.47,8.98,758,60,0
Services_Priority,0.31,5.9,720,240,0
Industry_NonPriority,1.89,12.79,677,120,0
Agriculture,1.27,2.9,635,240,0
Services_NonPriority,1.43,9.43,685,36,0
Industry_NonPriority,0.94,4.17,680,24,0
Services_Priority,1.49,6.47,752,60,0
Industry_Priority,3.75,8.62,686,12,0
Services_NonPriority,1.25,8.77,584,60,0
Industry_NonPriority,2.9,8.69,738,24,0
Industry_Priority,1.0,8.46,777,36,0
Services_NonPriority,2.57,6.07,600,60,0
Industry_NonPriority,1.63,7.51,808,36,0
Personal_NonPriority,2.01,8.09,783,24,0
Agriculture,1.63,8.59,662,120,0
Services_NonPriority,2.39,7.8,632,120,0
Services_NonPriority,0.35,10.19,763,60,0
Agriculture,0.69,8.28,617,60,0
Services_NonPriority,2.09,8.6,659,36,0
Industry_NonPriority,0.48,6.85,621,36,0
Personal_NonPriority,1.18,4.84,700,24,0
Agriculture,1.58,8.46,787,120,0
Services_NonPriority,0.99,11.62,722,36,0
Personal_Priority,1.07,9.33,761,60,0
Personal_NonPriority,1.92,5.55,678,36,0
Personal_Priority,2.98,10.44,705,120,0
Personal_NonPriority,0.92,6.99,626,24,0
Personal_NonPriority,1.15,10.14,694,60,0
Services_Priority,1.05,6.89,655,120,0
Personal_NonPriority,0.38,9.06,690,60,0
Personal_NonPriority,1.77,6.44,686,60,0
Services_Priority,2.85,6.52,681,60,0
Industry_NonPriority,3.0,3.3,826,60,0
Industry_NonPriority,0.97,9.54,806,12,0
Services_Priority,0.77,9.11,784,36,0
Agriculture,1.65,9.28,807,60,0
Services_Priority,2.68,8.83,785,240,0
Services_Priority,1.79,5.71,698,60,0
Industry_NonPriority,1.94,10.9,692,60,0
Industry_Priority,3.23,10.98,714,60,0
Personal_NonPriority,1.04,5.64,687,240,0
Services_NonPriority,1.43,9.6,637,120,0
Agriculture,4.34,10.62,717,60,0
Services_NonPriority,1.45,6.59,606,24,0
Services_NonPriority,0.76,7.11,708,36,0
Personal_NonPriority,1.09,9.6,640,36,0
Agriculture,0.93,3.47,695,120,0
Services_Priority,2.02,4.73,711,36,0
Personal_NonPriority,0.95,5.03,678,60,0
Personal_NonPriority,1.91,2.61,601,240,0
Services_NonPriority,1.05,11.25,628,120,0
Services_NonPriority,0.46,2.04,727,120,0
Agriculture,1.96,9.03,666,24,0
Industry_NonPriority,1.78,10.44,733,12,0
Services_Priority,2.22,7.12,700,24,0
Industry_Priority,1.09,5.99,688,60,0
Personal_NonPriority,1.02,8.7,720,36,0
Agriculture,2.07,8.01,659,24,0
Industry_NonPriority,4.05,11.01,724,60,0
Personal_NonPriority,1.64,0.11,674,24,0
Industry_Priority,2.1,5.24,850,60,0
Personal_NonPriority,1.34,9.68,631,60,0
Personal_NonPriority,0.64,8.15,678,60,0
Industry_NonPriority,2.91,10.26,680,240,0
Industry_Priority,2.81,8.79,618,36,0
Services_Priority,2.49,7.6,743,36,0
Industry_NonPriority,1.46,7.09,674,24,0
Services_Priority,2.33,14.98,557,60,0
Services_Priority,2.78,12.6,741,120,0
Personal_NonPriority,4.3,9.49,661,240,0
Industry_Priority,2.95,8.24,693,240,0
Services_NonPriority,1.69,9.61,740,60,0
Agriculture,0.74,10.48,678,60,0
Industry_NonPriority,1.79,9.26,677,60,0
Personal_NonPriority,1.9,5.75,847,36,0
Services_Priority,2.49,13.35,570,24,0
Industry_Priority,3.67,8.74,622,12,0
Services_NonPriority,1.54,14.04,634,36,0
Services_NonPriority,5.74,8.56,807,24,0
Services_NonPriority,0.57,7.26,661,120,0
Services_Priority,2.09,12.15,714,120,0
Services_Priority,1.01,8.9,671,60,0
Personal_NonPriority,0.52,8.4,736,12,0
Personal_NonPriority,1.44,4.4,699,60,0
Industry_NonPriority,0.68,9.98,715,60,0
Personal_NonPriority,1.48,6.52,777,36,0
Industry_NonPriority,1.66,6.66,726,60,0
Industry_NonPriority,3.18,6.53,655,120,0
Industry_Priority,0.66,9.32,718,120,0
Industry_NonPriority,2.81,3.39,845,36,0
Industry_NonPriority,1.73,7.37,733,36,0
Agriculture,3.02,10.94,709,36,0
Industry_NonPriority,1.26,4.26,617,240,0
Services_NonPriority,0.73,8.52,743,120,0
Services_NonPriority,0.78,6.11,752,12,0
Services_NonPriority,0.75,6.79,718,120,0
Personal_NonPriority,2.17,12.97,706,24,0
Agriculture,3.95,3.05,850,60,0
Industry_NonPriority,1.16,10.3,751,120,0
Services_NonPriority,2.37,6.57,774,60,0
Industry_NonPriority,0.65,6.42,704,36,0
Personal_Priority,1.81,4.67,692,36,0
Agriculture,2.43,10.26,737,36,0
Personal_NonPriority,0.68,7.43,692,120,0
Industry_NonPriority,1.44,7.05,696,120,0
Personal_NonPriority,2.5,8.33,727,120,0
Industry_NonPriority,0.28,7.49,669,36,0
Services_NonPriority,3.63,2.0,713,120,0
Personal_NonPriority,2.01,6.53,704,12,1
Services_NonPriority,2.5,10.69,758,24,0
Personal_Priority,1.27,3.48,663,60,0
Industry_NonPriority,0.58,4.73,580,36,1
Personal_NonPriority,2.24,6.72,681,24,0
Personal_Priority,1.55,5.82,723,12,0
Personal_Priority,1.66,7.92,757,60,0
Agriculture,3.13,4.72,658,36,0
Personal_NonPriority,2.57,6.84,732,12,0
Agriculture,5.15,7.86,768,36,0
Services_NonPriority,1.78,9.95,745,36,0
Industry_NonPriority,1.08,11.73,652,60,0
Industry_NonPriority,1.45,7.22,659,240,0
Services_NonPriority,2.09,13.66,726,36,0
Agriculture,2.99,7.45,797,240,1
Industry_NonPriority,0.67,10.49,700,12,0
Services_NonPriority,1.64,13.79,690,12,0
Personal_NonPriority,4.28,8.42,617,60,0
Industry_Priority,1.41,3.88,678,60,0
Personal_NonPriority,2.85,8.27,657,36,0
Services_NonPriority,2.19,6.17,701,36,0
Personal_NonPriority,2.89,7.18,609,120,0
Industry_NonPriority,1.0,13.95,680,240,0
Industry_NonPriority,1.0,4.33,639,240,0
Personal_NonPriority,1.65,8.9,756,60,0
Personal_NonPriority,0.65,5.37,648,60,0
Industry_NonPriority,1.38,7.08,665,120,0
Services_Priority,1.89,10.23,716,120,0
Personal_Priority,4.75,8.95,672,240,0
Personal_Priority,2.07,7.32,841,120,0
Services_Priority,2.37,6.05,755,60,0
Services_Priority,3.27,8.95,701,36,0
Personal_NonPriority,0.91,13.12,722,60,0
Agriculture,1.47,5.3,558,120,0
Services_NonPriority,6.97,13.73,773,36,0
Industry_Priority,1.55,11.6,730,12,0
Personal_Priority,3.18,12.11,695,36,0
Agriculture,2.9,8.93,733,240,0
Services_Priority,0.67,11.51,741,120,0
Services_NonPriority,1.96,4.97,675,24,1
Personal_NonPriority,1.78,6.0,722,12,0
Services_Priority,1.98,10.3,762,60,0
Industry_NonPriority,1.04,8.89,727,60,0
Industry_NonPriority,0.83,7.55,684,12,0
Personal_NonPriority,1.22,0.49,717,240,0
Services_NonPriority,1.53,6.69,782,60,0
Industry_NonPriority,3.31,4.48,747,60,0
Services_NonPriority,4.84,9.48,630,120,0
Personal_NonPriority,3.76,7.43,735,36,0
Agriculture,2.73,6.12,727,60,0
Industry_NonPriority,0.89,15.93,769,60,0
Personal_NonPriority,1.27,11.11,701,240,0
Services_NonPriority,1.85,11.17,677,24,0
Industry_NonPriority,1.11,14.61,617,120,0
Industry_NonPriority,2.3,10.41,658,60,0
Personal_Priority,2.51,5.69,772,120,0
Industry_NonPriority,2.25,5.34,711,120,0
Services_NonPriority,3.01,10.89,694,12,0
Industry_NonPriority,0.95,1.82,777,36,0
Services_NonPriority,2.85,7.77,765,24,0
Personal_NonPriority,1.07,1.49,655,36,0
Industry_Priority,0.93,8.3,772,240,0
Industry_NonPriority,2.24,10.56,600,12,0
Industry_NonPriority,3.38,8.84,727,36,0
Services_NonPriority,2.18,10.81,720,120,0
Services_Priority,1.65,13.89,768,240,0
Services_NonPriority,1.96,7.57,722,60,0
Personal_NonPriority,1.77,16.42,685,120,0
Industry_NonPriority,0.83,8.64,690,36,1
Personal_NonPriority,0.77,10.85,850,36,0
Personal_NonPriority,1.55,6.17,704,12,0
Agriculture,1.71,12.86,735,60,0
Services_Priority,1.64,11.13,578,36,0
Personal_NonPriority,2.44,12.41,650,36,0
Personal_NonPriority,1.43,8.16,731,24,0
Agriculture,2.28,4.23,603,24,0
Agriculture,1.49,9.38,732,24,0
Industry_Priority,4.86,2.91,656,240,0
Personal_NonPriority,1.71,6.99,637,240,0
Industry_Priority,6.63,8.57,656,12,0
Industry_NonPriority,2.01,15.13,791,24,0
Personal_NonPriority,1.43,8.96,720,120,0
Agriculture,0.95,8.42,645,12,0
Services_NonPriority,0.68,7.81,746,240,0
Services_Priority,0.9,3.97,749,36,0
Personal_NonPriority,0.96,8.26,677,60,0
Services_Priority,2.06,8.31,757,120,0
Services_NonPriority,1.19,5.09,760,24,0
Services_NonPriority,1.82,4.44,751,24,0
Services_Priority,3.51,6.56,659,120,0
Agriculture,1.54,8.19,629,240,0
Industry_NonPriority,5.67,6.63,598,60,0
Services_Priority,0.8,4.85,660,120,1
Personal_NonPriority,1.49,8.87,677,240,0
Personal_NonPriority,1.18,9.62,682,24,0
Industry_NonPriority,2.85,8.36,697,36,0
Services_NonPriority,0.42,6.31,803,24,0
Services_NonPriority,0.68,9.78,679,12,0
Personal_NonPriority,1.53,7.43,697,60,0
Industry_NonPriority,4.13,4.43,590,24,0
Services_Priority,1.86,11.11,833,12,0
Services_Priority,0.72,9.06,621,36,0
Industry_NonPriority,0.79,7.64,657,12,0
Industry_NonPriority,4.44,3.29,741,24,0
Industry_NonPriority,1.12,5.77,714,12,0
Agriculture,0.92,14.06,798,120,0
Services_NonPriority,3.95,3.47,743,120,0
Industry_Priority,2.99,7.25,695,120,0
Industry_Priority,3.5,7.95,762,120,0
Industry_NonPriority,0.92,8.96,769,240,0
Services_Priority,0.65,3.51,660,24,0
Industry_NonPriority,1.76,8.52,757,240,0
